State,District,Market,Commodity,Variety,Grade,Arrival Date,Min Price,Max Price,Modal Price,Modal Price (Rs/kg)
Haryana,Sonipat,Ganaur,Mousambi(Sweet Lime),Mousambi,Medium,19/05/2025,"3,000","3,500","3,200",32.00
Haryana,Sonipat,Ganaur,Spinach,Spinach,FAQ,19/05/2025,"1,800","2,000","1,800",18.00
Haryana,Sonipat,Ganaur,Water Melon,Water Melon,Medium,19/05/2025,800,"1,000","1,000",10.00
Haryana,Sonipat,Gohana,Banana - Green,Other,FAQ,19/05/2025,"2,000","2,500","2,200",22.00
Haryana,Sonipat,Gohana,Bhindi(Ladies Finger),Other,FAQ,19/05/2025,"1,800","2,500","2,000",20.00
Haryana,Sonipat,Gohana,Cucumbar(Kheera),Other,FAQ,19/05/2025,"1,000","3,000","2,000",20.00
Haryana,Sonipat,Gohana,Tomato,Other,FAQ,19/05/2025,800,"1,200","1,000",10.00
Haryana,Yamuna Nagar,Radaur,Bitter gourd,Other,FAQ,19/05/2025,"1,500","2,000","1,700",17.00
Haryana,Yamuna Nagar,Radaur,Capsicum,Capsicum,FAQ,19/05/2025,"1,500","1,800","1,700",17.00
Haryana,Yamuna Nagar,Radaur,Cauliflower,Other,FAQ,19/05/2025,"2,500","3,500","3,000",30.00
Haryana,Yamuna Nagar,Radaur,Karbuja(Musk Melon),Other,Medium,19/05/2025,900,"1,200","1,100",11.00
Haryana,Yamuna Nagar,Sadhaura,Banana,Banana - Ripe,Medium,19/05/2025,"2,500","2,500","2,500",25.00
Haryana,Yamuna Nagar,Sadhaura,Bhindi(Ladies Finger),Bhindi,FAQ,19/05/2025,"1,000","1,300","1,150",11.50
Haryana,Yamuna Nagar,Sadhaura,Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,800,"1,000",900,9.00
Himachal Pradesh,Chamba,Chamba,Capsicum,Other,FAQ,19/05/2025,"3,500","4,000","3,750",37.50
Himachal Pradesh,Chamba,Chamba,Cucumbar(Kheera),Other,FAQ,19/05/2025,"1,600","1,800","1,700",17.00
Himachal Pradesh,Chamba,Chamba,Grapes,Other,Medium,19/05/2025,"10,000","12,000","11,000",110.00
Himachal Pradesh,Chamba,Chamba,Tomato,Other,FAQ,19/05/2025,"1,600","2,000","1,800",18.00
Himachal Pradesh,Hamirpur,Hamirpur,Apple,Other,Medium,19/05/2025,"16,000","17,000","16,500",165.00
Himachal Pradesh,Hamirpur,Hamirpur,Banana,Other,Medium,19/05/2025,"3,000","3,400","3,200",32.00
Himachal Pradesh,Hamirpur,Hamirpur,Bottle gourd,Other,FAQ,19/05/2025,"1,600","1,800","1,700",17.00
Himachal Pradesh,Hamirpur,Hamirpur,Cauliflower,Other,FAQ,19/05/2025,"5,500","6,000","5,800",58.00
Himachal Pradesh,Hamirpur,Hamirpur,Coriander(Leaves),Other,FAQ,19/05/2025,"8,000","9,000","8,500",85.00
Himachal Pradesh,Hamirpur,Hamirpur,Garlic,Garlic,FAQ,19/05/2025,"11,000","14,000","12,500",125.00
Himachal Pradesh,Hamirpur,Hamirpur,Papaya,Other,Medium,19/05/2025,"4,000","4,200","4,100",41.00
Himachal Pradesh,Hamirpur,Hamirpur,Pomegranate,Other,Medium,19/05/2025,"11,000","14,000","12,500",125.00
Himachal Pradesh,Hamirpur,Hamirpur,Potato,Desi,FAQ,19/05/2025,"1,000","1,200","1,100",11.00
Himachal Pradesh,Hamirpur,Hamirpur,Spinach,Other,FAQ,19/05/2025,"3,500","4,000","3,800",38.00
Himachal Pradesh,Hamirpur,Hamirpur,Squash(Chappal Kadoo),Other,FAQ,19/05/2025,"1,200","1,400","1,300",13.00
Himachal Pradesh,Kangra,Dharamshala,Bottle gourd,Bottle Gourd,FAQ,19/05/2025,"1,400","1,600","1,500",15.00
Himachal Pradesh,Kangra,Dharamshala,Carrot,Other,FAQ,19/05/2025,"2,000","2,500","2,250",22.50
Himachal Pradesh,Kangra,Dharamshala,Green Chilli,Other,FAQ,19/05/2025,"3,000","3,500","3,250",32.50
Himachal Pradesh,Kangra,Kangra,Bitter gourd,Other,FAQ,19/05/2025,"2,000","3,000","2,500",25.00
Himachal Pradesh,Kangra,Kangra,Cucumbar(Kheera),Other,FAQ,19/05/2025,"1,000","1,500","1,200",12.00
Himachal Pradesh,Kangra,Kangra,Green Chilli,Other,FAQ,19/05/2025,"2,500","3,000","2,700",27.00
Himachal Pradesh,Kangra,Kangra,Peas cod,Other,FAQ,19/05/2025,"8,000","9,000","8,500",85.00
Himachal Pradesh,Kangra,Kangra,Pomegranate,Other,Medium,19/05/2025,"9,000","11,000","10,000",100.00
Himachal Pradesh,Kangra,Kangra(Baijnath),Karbuja(Musk Melon),Karbhuja,Medium,19/05/2025,"3,000","3,500","3,200",32.00
Himachal Pradesh,Kangra,Kangra(Baijnath),Onion,Onion,FAQ,19/05/2025,"1,600","1,800","1,700",17.00
Himachal Pradesh,Kangra,Kangra(Baijnath),Potato,Potato,FAQ,19/05/2025,"1,100","1,300","1,200",12.00
Himachal Pradesh,Kangra,Kangra(Baijnath),Pumpkin,Other,FAQ,19/05/2025,"1,500","1,600","1,500",15.00
Himachal Pradesh,Kangra,Kangra(Baijnath),Water Melon,Other,Medium,19/05/2025,"1,500","1,700","1,600",16.00
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Apple,Kasmir/Shimla - II,Medium,19/05/2025,"15,000","16,500","15,800",158.00
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Bitter gourd,Bitter Gourd,FAQ,19/05/2025,"3,200","3,500","3,400",34.00
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,"1,500","1,600","1,550",15.50
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Green Chilli,Green Chilly,FAQ,19/05/2025,"3,000","3,200","3,100",31.00
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Guava,Guava,Medium,19/05/2025,"11,000","12,500","11,300",113.00
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Pineapple,Other,Medium,19/05/2025,"4,800","5,200","5,000",50.00
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Potato,Potato,FAQ,19/05/2025,"1,300","1,400","1,350",13.50
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Tinda,Other,FAQ,19/05/2025,"3,000","3,200","3,100",31.00
Himachal Pradesh,Kangra,Kangra(Jaisinghpur),Water Melon,Other,Medium,19/05/2025,"1,500","1,600","1,550",15.50
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Cabbage,Cabbage,FAQ,19/05/2025,"1,000","1,200","1,100",11.00
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),French Beans (Frasbean),French Beans (Frasbean),FAQ,19/05/2025,"7,000","7,500","7,200",72.00
Himachal Pradesh,Kangra,Kangra(Nagrota Bagwan),Mousambi(Sweet Lime),Mousambi,Medium,19/05/2025,"5,000","6,000","5,500",55.00
Himachal Pradesh,Kangra,Palampur,Capsicum,Capsicum,FAQ,19/05/2025,"2,800","3,200","3,000",30.00
Himachal Pradesh,Kangra,Palampur,Cherry,Cherry,Medium,19/05/2025,"23,000","24,000","23,500",235.00
Himachal Pradesh,Kangra,Palampur,Coriander(Leaves),Coriander,FAQ,19/05/2025,"3,800","4,000","3,900",39.00
Himachal Pradesh,Kangra,Palampur,French Beans (Frasbean),Other,FAQ,19/05/2025,"6,000","6,500","6,300",63.00
Himachal Pradesh,Kangra,Palampur,Pomegranate,Other,Medium,19/05/2025,"10,000","11,000","10,500",105.00
Himachal Pradesh,Solan,Solan(Nalagarh),Bhindi(Ladies Finger),Other,FAQ,19/05/2025,"2,800","3,200","3,000",30.00
Himachal Pradesh,Solan,Solan(Nalagarh),Lemon,Other,FAQ,19/05/2025,"9,000","10,000","9,500",95.00
Jammu andKashmir,Kathua,Kathua,Bhindi(Ladies Finger),Other,FAQ,19/05/2025,"2,000","2,500","2,250",22.50
Jammu andKashmir,Kathua,Kathua,Carrot,Other,FAQ,19/05/2025,"1,500","1,600","1,550",15.50
Jammu andKashmir,Kathua,Kathua,Cauliflower,Other,FAQ,19/05/2025,"3,000","3,500","3,250",32.50
Jammu andKashmir,Kathua,Kathua,Mango,Safeda,Medium,19/05/2025,"6,000","7,000","6,500",65.00
Jammu andKashmir,Kathua,Kathua,Water Melon,Other,Medium,19/05/2025,"1,000","1,200","1,100",11.00
Jammu andKashmir,Rajouri,Rajouri (F&V;),Bitter gourd,Other,FAQ,19/05/2025,"2,000","2,200","2,100",21.00
Jammu andKashmir,Rajouri,Rajouri (F&V;),Cabbage,Other,FAQ,19/05/2025,"1,500","1,700","1,600",16.00
Jammu andKashmir,Rajouri,Rajouri (F&V;),Carrot,Other,FAQ,19/05/2025,"2,000","2,200","2,100",21.00
Kerala,Alappuzha,Chengannur,Banana - Green,Banana - Green,FAQ,19/05/2025,"4,500","5,000","4,800",48.00
Kerala,Alappuzha,Chengannur,Beetroot,Beetroot,FAQ,19/05/2025,"3,800","4,300","4,000",40.00
Kerala,Alappuzha,Chengannur,Brinjal,Brinjal,FAQ,19/05/2025,"3,400","3,700","3,600",36.00
Kerala,Alappuzha,Chengannur,Drumstick,Other,FAQ,19/05/2025,"6,000","6,500","6,200",62.00
Kerala,Alappuzha,Chengannur,Garlic,Garlic,FAQ,19/05/2025,0,0,"11,000",110.00
Kerala,Alappuzha,Chengannur,Tomato,Tomato,FAQ,19/05/2025,"3,500","4,200","4,000",40.00
Kerala,Alappuzha,Cherthala,Ashgourd,Other,FAQ,19/05/2025,"2,200","2,400","2,300",23.00
Kerala,Alappuzha,Cherthala,Bhindi(Ladies Finger),Bhindi,FAQ,19/05/2025,"5,000","5,500","5,200",52.00
Kerala,Alappuzha,Cherthala,Carrot,Carrot,FAQ,19/05/2025,"4,000","4,500","4,100",41.00
Kerala,Alappuzha,Harippad,Ashgourd,Other,FAQ,19/05/2025,"3,000","3,500","3,000",30.00
Kerala,Alappuzha,Harippad,Banana - Green,Other,FAQ,19/05/2025,"5,000","5,500","5,000",50.00
Kerala,Alappuzha,Harippad,Bitter gourd,Other,FAQ,19/05/2025,"5,000","5,500","5,000",50.00
Kerala,Alappuzha,Harippad,Brinjal,Other,FAQ,19/05/2025,"4,000","4,500","4,000",40.00
Kerala,Alappuzha,Harippad,Cauliflower,Other,FAQ,19/05/2025,"4,000","4,500","4,000",40.00
Kerala,Alappuzha,Mannar,Banana - Green,Other,FAQ,19/05/2025,"6,000","6,200","6,100",61.00
Kerala,Alappuzha,Mannar,Brinjal,Other,FAQ,19/05/2025,"3,000","3,200","3,100",31.00
Kerala,Alappuzha,Mannar,Cowpea(Veg),Other,FAQ,19/05/2025,"5,000","5,200","5,100",51.00
Kerala,Alappuzha,Mannar,Green Chilli,Other,FAQ,19/05/2025,"4,000","4,200","4,100",41.00
Kerala,Alappuzha,Mannar,Pumpkin,Other,FAQ,19/05/2025,"2,000","2,200","2,100",21.00
Kerala,Alappuzha,Mannar,Snakeguard,Snakeguard,FAQ,19/05/2025,"3,500","3,700","3,600",36.00
Kerala,Ernakulam,Angamaly,Carrot,Carrot,FAQ,19/05/2025,"3,500","5,000","4,200",42.00
Kerala,Ernakulam,Angamaly,Cluster beans,Cluster Beans,FAQ,19/05/2025,"2,800","4,000","3,500",35.00
Kerala,Ernakulam,Angamaly,Cucumbar(Kheera),Other,FAQ,19/05/2025,"6,000","7,000","6,500",65.00
Kerala,Ernakulam,Angamaly,Drumstick,Drumstick,FAQ,19/05/2025,"6,500","10,000","8,000",80.00
Kerala,Ernakulam,Angamaly,Ginger(Green),Green Ginger,FAQ,19/05/2025,"6,000","10,000","8,000",80.00
Kerala,Ernakulam,Ernakulam,Amphophalus,Amphophalus,FAQ,19/05/2025,"6,100","6,600","6,400",64.00
Kerala,Ernakulam,Malayattoor VFPCK,Banana,Nendra Bale,Large,19/05/2025,0,0,"4,400",44.00
Kerala,Ernakulam,Malayattoor VFPCK,Banana,Robusta,Large,19/05/2025,0,0,"1,400",14.00
Kerala,Ernakulam,North Paravur,Amaranthus,Amaranthus,FAQ,19/05/2025,"2,000","3,000","2,500",25.00
Kerala,Ernakulam,North Paravur,Cabbage,Cabbage,FAQ,19/05/2025,"1,800","2,200","2,000",20.00
Kerala,Ernakulam,North Paravur,Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,"1,500","2,500","2,000",20.00
Kerala,Ernakulam,North Paravur,Garlic,Average,FAQ,19/05/2025,"11,500","16,000","13,000",130.00
Kerala,Ernakulam,North Paravur,Green Chilli,Green Chilly,FAQ,19/05/2025,"3,000","4,000","3,500",35.00
Kerala,Ernakulam,North Paravur,Little gourd (Kundru),Little gourd (Kundru),FAQ,19/05/2025,"4,000","5,000","4,500",45.00
Kerala,Ernakulam,North Paravur,Mango (Raw-Ripe),Mango - Raw-Ripe,FAQ,19/05/2025,"3,500","4,500","4,000",40.00
Kerala,Ernakulam,North Paravur,Pineapple,Other,Medium,19/05/2025,"4,000","5,000","4,500",45.00
Kerala,Ernakulam,Perumbavoor,Amaranthus,Amaranthus,FAQ,19/05/2025,"2,300","3,300","2,500",25.00
Kerala,Ernakulam,Perumbavoor,Ashgourd,Ashgourd,FAQ,19/05/2025,"1,000","2,000","1,500",15.00
Kerala,Ernakulam,Perumbavoor,Banana,Palayamthodan,Medium,19/05/2025,"2,200","3,200","2,700",27.00
Kerala,Ernakulam,Perumbavoor,Bitter gourd,Bitter Gourd,FAQ,19/05/2025,"5,200","6,200","5,800",58.00
Kerala,Ernakulam,Perumbavoor,Cowpea(Veg),Cowpea (Veg),FAQ,19/05/2025,"5,000","6,000","5,500",55.00
Kerala,Ernakulam,Perumbavoor,Drumstick,Drumstick,FAQ,19/05/2025,"7,500","8,500","8,000",80.00
Kerala,Ernakulam,Perumbavoor,Tapioca,Tapioca,FAQ,19/05/2025,"1,500","2,500","2,000",20.00
Kerala,Ernakulam,Thrippunithura,Bottle gourd,Bottle Gourd,FAQ,19/05/2025,"4,000","5,000","4,200",42.00
Kerala,Ernakulam,Thrippunithura,Brinjal,Brinjal,FAQ,19/05/2025,"4,800","6,000","5,000",50.00
Kerala,Ernakulam,Thrippunithura,Cabbage,Cabbage,FAQ,19/05/2025,"3,300","4,000","3,500",35.00
Kerala,Ernakulam,Thrippunithura,Indian Beans (Seam),Other,FAQ,19/05/2025,"10,000","12,000","11,000",110.00
Kerala,Ernakulam,Thrippunithura,Leafy Vegetable,Other,FAQ,19/05/2025,"6,000","8,000","6,500",65.00
Kerala,Ernakulam,Thrippunithura,Little gourd (Kundru),Other,FAQ,19/05/2025,"3,800","5,000","4,000",40.00
Kerala,Ernakulam,Thrippunithura,Potato,Potato,FAQ,19/05/2025,"3,800","4,000","3,800",38.00
Kerala,Idukki,Munnar,Orange,Other,Medium,19/05/2025,"8,000","9,000","8,500",85.00
Kerala,Idukki,Munnar,Raddish,Other,FAQ,19/05/2025,"3,000","4,000","3,500",35.00
Kerala,Idukki,Munnar,Snakeguard,Other,FAQ,19/05/2025,"4,000","5,000","4,500",45.00
Kerala,Idukki,Munnar,Tender Coconut,Other,Medium,19/05/2025,"5,000","6,000","5,000",50.00
Kerala,Kannur,Kannur,Banana - Green,Other,FAQ,19/05/2025,"6,000","6,200","6,100",61.00
Kerala,Kannur,Kannur,Coconut Oil,Other,FAQ,19/05/2025,"31,000","32,000","31,500",315.00
Kerala,Kannur,Kannur,Cowpea(Veg),Cowpea (Veg),FAQ,19/05/2025,"3,500","3,900","3,700",37.00
Kerala,Kottayam,Ettumanoor,Bhindi(Ladies Finger),Other,FAQ,19/05/2025,"3,200","3,400","3,300",33.00
Kerala,Kottayam,Ettumanoor,Brinjal,Other,FAQ,19/05/2025,"2,500","2,700","2,600",26.00
Kerala,Kottayam,Ettumanoor,Cabbage,Other,FAQ,19/05/2025,"2,100","2,300","2,200",22.00
Kerala,Kottayam,Ettumanoor,Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,"1,500","1,700","1,600",16.00
Kerala,Kottayam,Ettumanoor,Elephant Yam (Suran),Other,FAQ,19/05/2025,"6,000","7,000","6,500",65.00
Kerala,Kottayam,Ettumanoor,Ginger(Green),Green Ginger,FAQ,19/05/2025,"4,000","4,400","4,200",42.00
Kerala,Kottayam,Ettumanoor,Mango (Raw-Ripe),Mango - Raw-Ripe,FAQ,19/05/2025,"2,800","3,200","3,000",30.00
Kerala,Kottayam,Ettumanoor,Onion,Onion,FAQ,19/05/2025,"5,000","6,000","5,500",55.00
Kerala,Kottayam,Ettumanoor,Pumpkin,Pumpkin,FAQ,19/05/2025,"1,400","1,800","1,600",16.00
Kerala,Kottayam,Pampady,Amaranthus,Amaranthus,FAQ,19/05/2025,"3,000","4,500","4,000",40.00
Kerala,Kottayam,Pampady,Bitter gourd,Bitter Gourd,FAQ,19/05/2025,"7,000","8,000","7,500",75.00
Kerala,Kottayam,Pampady,Elephant Yam (Suran),Other,FAQ,19/05/2025,"6,500","7,500","7,000",70.00
Kerala,Kottayam,Pampady,Green Chilli,Green Chilly,FAQ,19/05/2025,"3,000","4,000","3,500",35.00
Kerala,Kottayam,Pampady,Onion,Big,FAQ,19/05/2025,"1,900","2,400","2,000",20.00
Kerala,Kottayam,Pampady,Pumpkin,Pumpkin,FAQ,19/05/2025,"1,500","3,000","2,500",25.00
Kerala,Kozhikode(Calicut),Mukkom,Ashgourd,Other,FAQ,19/05/2025,"1,400","1,800","1,600",16.00
Kerala,Kozhikode(Calicut),Mukkom,Grapes,Other,Large,19/05/2025,"6,000","7,000","6,500",65.00
Kerala,Kozhikode(Calicut),Mukkom,Green Chilli,Green Chilly,FAQ,19/05/2025,"4,600","5,000","4,800",48.00
Kerala,Kozhikode(Calicut),Mukkom,Onion,Onion,FAQ,19/05/2025,"1,800","2,200","2,000",20.00
Kerala,Kozhikode(Calicut),Mukkom,Orange,Other,Large,19/05/2025,"11,500","12,500","12,000",120.00
Kerala,Kozhikode(Calicut),Palayam,Banana - Green,Other,FAQ,19/05/2025,"4,000","4,000","4,000",40.00
Kerala,Kozhikode(Calicut),Palayam,Cabbage,Other,FAQ,19/05/2025,"1,200","1,200","1,200",12.00
Kerala,Kozhikode(Calicut),Palayam,Ginger(Green),Other,FAQ,19/05/2025,"3,300","3,300","3,300",33.00
Kerala,Kozhikode(Calicut),Palayam,Tomato,Other,FAQ,19/05/2025,"1,500","1,500","1,500",15.00
Kerala,Kozhikode(Calicut),Perambra,Amaranthus,Amaranthus,FAQ,19/05/2025,"2,500","3,000","3,000",30.00
Kerala,Kozhikode(Calicut),Perambra,Ashgourd,Other,FAQ,19/05/2025,"1,400","1,700","1,500",15.00
Kerala,Kozhikode(Calicut),Perambra,Bitter gourd,Other,FAQ,19/05/2025,"6,000","6,500","6,200",62.00
Kerala,Kozhikode(Calicut),Quilandy,Amaranthus,Other,FAQ,19/05/2025,"2,700","2,800","2,800",28.00
Kerala,Kozhikode(Calicut),Quilandy,Ashgourd,Other,FAQ,19/05/2025,"1,300","1,400","1,300",13.00
Kerala,Kozhikode(Calicut),Quilandy,Bitter gourd,Other,FAQ,19/05/2025,"5,900","6,200","6,000",60.00
Kerala,Kozhikode(Calicut),Quilandy,Brinjal,Other,FAQ,19/05/2025,"2,700","3,000","2,800",28.00
Kerala,Kozhikode(Calicut),Quilandy,Carrot,Other,FAQ,19/05/2025,"3,800","4,000","3,800",38.00
Kerala,Kozhikode(Calicut),Quilandy,Cauliflower,Other,FAQ,19/05/2025,"2,800","3,000","2,800",28.00
Kerala,Kozhikode(Calicut),Quilandy,Coriander(Leaves),Other,FAQ,19/05/2025,"7,800","8,000","8,000",80.00
Kerala,Kozhikode(Calicut),Quilandy,Snakeguard,Other,FAQ,19/05/2025,"3,000","3,200","3,000",30.00
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Amaranthus,Amaranthus,FAQ,19/05/2025,"1,800","2,100","2,100",21.00
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Brinjal,Brinjal,FAQ,19/05/2025,"2,100","2,400","2,400",24.00
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Snakeguard,Snakeguard,FAQ,19/05/2025,"2,300","2,600","2,600",26.00
Kerala,Malappuram,Kottakkal,Amaranthus,Amaranthus,FAQ,19/05/2025,"1,800","2,000","1,900",19.00
Kerala,Malappuram,Kottakkal,Amla(Nelli Kai),Other,FAQ,19/05/2025,"4,300","4,500","4,400",44.00
Kerala,Malappuram,Kottakkal,Amphophalus,Other,FAQ,19/05/2025,"5,800","6,000","5,900",59.00
Kerala,Malappuram,Kottakkal,Apple,Other,Large,19/05/2025,"16,800","17,000","16,900",169.00
Kerala,Malappuram,Kottakkal,Banana - Green,Banana - Green,FAQ,19/05/2025,"3,000","3,200","3,100",31.00
Kerala,Malappuram,Kottakkal,Bitter gourd,Bitter Gourd,FAQ,19/05/2025,"6,300","6,500","6,400",64.00
Kerala,Malappuram,Kottakkal,Bottle gourd,Other,FAQ,19/05/2025,"1,800","2,000","1,900",19.00
Kerala,Malappuram,Kottakkal,Cabbage,Other,FAQ,19/05/2025,"1,200","1,400","1,300",13.00
Kerala,Malappuram,Kottakkal,Green Chilli,Other,FAQ,19/05/2025,"3,600","3,800","3,700",37.00
Kerala,Malappuram,Kottakkal,Lemon,Other,FAQ,19/05/2025,"9,300","9,500","9,400",94.00
Kerala,Malappuram,Kottakkal,Papaya (Raw),Other,FAQ,19/05/2025,"2,800","3,000","2,900",29.00
Kerala,Malappuram,Kottakkal,Sweet Potato,Hosur Green,FAQ,19/05/2025,"1,800","2,000","1,900",19.00
Kerala,Malappuram,Perinthalmanna,Amphophalus,Amphophalus,FAQ,19/05/2025,"6,000","7,000","6,500",65.00
Kerala,Malappuram,Perinthalmanna,Ashgourd,Ashgourd,FAQ,19/05/2025,800,"1,200","1,000",10.00
Kerala,Malappuram,Perinthalmanna,Bottle gourd,Bottle Gourd,FAQ,19/05/2025,"1,800","2,200","2,000",20.00
Kerala,Malappuram,Perinthalmanna,Potato,Potato,FAQ,19/05/2025,"2,000","2,800","2,500",25.00
Kerala,Palakad,Koduvayoor,Banana,Poovan,Medium,19/05/2025,"3,500","3,900","3,700",37.00
Kerala,Palakad,Koduvayoor,Banana - Green,Other,FAQ,19/05/2025,"2,800","3,200","3,000",30.00
Kerala,Palakad,Koduvayoor,Bhindi(Ladies Finger),Other,FAQ,19/05/2025,"2,500","2,900","2,700",27.00
Kerala,Palakad,Koduvayoor,Carrot,Other,FAQ,19/05/2025,"3,500","3,900","3,700",37.00
Kerala,Palakad,Koduvayoor,Drumstick,Other,FAQ,19/05/2025,"6,500","6,900","6,700",67.00
Kerala,Palakad,Koduvayoor,Potato,Other,FAQ,19/05/2025,"3,500","3,900","3,700",37.00
Kerala,Palakad,Koduvayoor,Raddish,Other,FAQ,19/05/2025,"2,500","2,900","2,700",27.00
Kerala,Palakad,Koduvayoor,Tapioca,Other,FAQ,19/05/2025,"2,800","3,200","3,000",30.00
Kerala,Pathanamthitta,Erath VFPCK,Banana,Nendra Bale,Large,19/05/2025,"5,000","11,000","8,300",83.00
Kerala,Thirssur,Irinjalakkuda,Beetroot,Other,FAQ,19/05/2025,"4,000","4,000","4,000",40.00
Kerala,Thirssur,Thrissur,Banana,Banana - Ripe,Medium,19/05/2025,"5,600","5,800","5,700",57.00
Kerala,Thirssur,Thrissur,Bhindi(Ladies Finger),Bhindi,FAQ,19/05/2025,"2,200","2,200","2,200",22.00
Kerala,Thirssur,Thrissur,Brinjal,Brinjal,FAQ,19/05/2025,"2,000","2,000","2,000",20.00
Kerala,Thirssur,Thrissur,Cowpea(Veg),Cowpea (Veg),FAQ,19/05/2025,"2,000","2,000","2,000",20.00
Kerala,Thirssur,Thrissur,Ginger(Green),Green Ginger,FAQ,19/05/2025,"5,000","5,000","5,000",50.00
Kerala,Thiruvananthapuram,Parassala,Banana,Nendra Bale,Medium,19/05/2025,"7,800","8,000","7,800",78.00
Kerala,Thiruvananthapuram,Parassala,Banana,Palayamthodan,Medium,19/05/2025,"3,000","3,200","3,000",30.00
Kerala,Thiruvananthapuram,Parassala,Brinjal,Round,FAQ,19/05/2025,"2,800","3,000","2,800",28.00
Kerala,Thiruvananthapuram,Parassala,Cabbage,Cabbage,FAQ,19/05/2025,"3,500","4,000","3,500",35.00
Nagaland,Kohima,Kohima,Green Chilli,Green Chilly,FAQ,19/05/2025,"16,000","16,200","16,100",161.00
Odisha,Balasore,Jaleswar,Brinjal,Other,FAQ,19/05/2025,"2,800","3,200","3,000",30.00
Odisha,Balasore,Jaleswar,Pumpkin,Other,FAQ,19/05/2025,600,"1,000",800,8.00
Odisha,Bargarh,Attabira,Bottle gourd,Bottle Gourd,FAQ,19/05/2025,"1,200","1,400","1,200",12.00
Odisha,Bargarh,Attabira,Lemon,Other,FAQ,19/05/2025,"3,600","4,000","3,800",38.00
Odisha,Bargarh,Attabira,Potato,Other,FAQ,19/05/2025,"1,800","2,000","1,800",18.00
Odisha,Bargarh,Attabira,Tomato,Other,FAQ,19/05/2025,"1,800","2,200","2,000",20.00
Odisha,Bargarh,Attabira,Water Melon,Other,Large,19/05/2025,"1,500","2,000","1,800",18.00
Odisha,Bhadrak,Chandabali,Tomato,Other,FAQ,19/05/2025,"1,650","2,000","1,800",18.00
Odisha,Boudh,Boudh,Pumpkin,Other,FAQ,19/05/2025,"1,500","2,200","2,000",20.00
Odisha,Boudh,Khunthabandha,Bitter gourd,Other,FAQ,19/05/2025,"2,000","3,000","2,500",25.00
Odisha,Boudh,Khunthabandha,Cabbage,Other,FAQ,19/05/2025,"1,200","2,000","1,800",18.00
Odisha,Boudh,Khunthabandha,Potato,Other,FAQ,19/05/2025,"1,200","1,800","1,500",15.00
Odisha,Boudh,Khunthabandha,Potato,Other,Non-FAQ,19/05/2025,"1,000","1,500","1,200",12.00
Odisha,Dhenkanal,Hindol,Banana - Green,Other,FAQ,19/05/2025,"2,500","2,700","2,600",26.00
Odisha,Dhenkanal,Hindol,Bitter gourd,Bitter Gourd,FAQ,19/05/2025,"2,500","3,000","2,800",28.00
Odisha,Dhenkanal,Hindol,Pumpkin,Pumpkin,FAQ,19/05/2025,"1,100","1,300","1,200",12.00
Odisha,Dhenkanal,Kamakhyanagar,Bitter gourd,Bitter Gourd,FAQ,19/05/2025,"4,500","5,200","5,000",50.00
Odisha,Dhenkanal,Kamakhyanagar,Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,"4,000","4,200","4,000",40.00
Odisha,Dhenkanal,Kamakhyanagar,Pointed gourd (Parval),Other,FAQ,19/05/2025,"4,500","5,200","5,000",50.00
Odisha,Gajapati,Parlakhemundi,Bhindi(Ladies Finger),Bhindi,FAQ,19/05/2025,800,"1,000",900,9.00
Odisha,Gajapati,Parlakhemundi,Green Chilli,Other,FAQ,19/05/2025,"2,800","3,000","2,900",29.00
Odisha,Gajapati,Parlakhemundi,Mango,Other,Small,19/05/2025,"2,800","3,000","2,900",29.00
Odisha,Ganjam,Bhanjanagar,Brinjal,Other,FAQ,19/05/2025,"2,000","2,200","2,100",21.00
Odisha,Ganjam,Bhanjanagar,Cauliflower,African Sarson,FAQ,19/05/2025,"2,600","2,800","2,700",27.00
Odisha,Ganjam,Bhanjanagar,Papaya (Raw),Other,FAQ,19/05/2025,"1,400","1,600","1,500",15.00
Odisha,Kendrapara,Kendrapara,Bhindi(Ladies Finger),Bhindi,FAQ,19/05/2025,"3,000","4,000","3,500",35.00
Odisha,Kendrapara,Kendrapara,Cucumbar(Kheera),Cucumbar,FAQ,19/05/2025,"4,000","5,000","4,000",40.00
Odisha,Kendrapara,Kendrapara,Tomato,Tomato,FAQ,19/05/2025,"2,500","3,000","2,500",25.00
